Event,Timestamp,Score,Correct
red,5.475872755050659,0,True
red,0.9415810108184814,1,True
red,0.5691299438476562,1,True
red,1.0105910301208496,2,True
red,0.6401152610778809,2,True
yellow,0.7723979949951172,2,True
red,1.0004773139953613,3,True
red,0.6025381088256836,3,True
yellow,0.6998190879821777,3,True
blue,0.6413087844848633,3,True
red,1.005445957183838,4,True
red,0.639462947845459,4,True
yellow,0.842134952545166,4,True
blue,0.636711835861206,4,True
red,0.7044408321380615,4,True
red,1.2776339054107666,5,True
red,0.5981061458587646,5,True
yellow,0.6700279712677002,5,True
blue,0.6643400192260742,5,True
red,0.7047858238220215,5,True
red,0.604733943939209,5,True
red,1.1757171154022217,6,True
red,0.6699740886688232,6,True
yellow,0.7028839588165283,6,True
blue,0.6716949939727783,6,True
red,0.7407119274139404,6,True
red,0.6670382022857666,6,True
green,0.7086169719696045,6,True
red,1.0045738220214844,7,True
red,0.6732940673828125,7,True
yellow,0.7020211219787598,7,True
blue,0.7071957588195801,7,True
red,0.773115873336792,7,True
red,0.7731180191040039,7,True
green,0.7360639572143555,7,True
blue,0.7366948127746582,7,True
red,1.0381438732147217,8,True
red,0.6665201187133789,8,True
yellow,0.7377820014953613,8,True
blue,0.6952691078186035,8,True
red,0.7962000370025635,8,True
red,0.772284984588623,8,True
green,0.7381730079650879,8,True
blue,0.8353958129882812,8,True
green,0.8018639087677002,8,True
red,0.8341779708862305,9,True
red,0.6683759689331055,9,True
yellow,0.7346808910369873,9,True
blue,0.7339658737182617,9,True
red,0.9724490642547607,9,True
red,0.7009930610656738,9,True
green,0.7709639072418213,9,True
blue,0.8338291645050049,9,True
green,0.7710800170898438,9,True
None,5.205765008926392,9,False
