Event,Timestamp,Score,Correct
green,5.263917922973633,0,True
green,1.4842660427093506,1,True
green,1.6789817810058594,1,False
yellow,4.773524045944214,0,True
yellow,1.4526619911193848,1,True
blue,0.8024179935455322,1,True
yellow,1.4071249961853027,2,True
blue,0.900062084197998,2,True
blue,0.8338868618011475,2,True
yellow,1.4136910438537598,3,True
blue,1.0062189102172852,3,True
blue,0.667219877243042,3,True
blue,0.7061300277709961,3,True
yellow,1.274209976196289,4,True
blue,0.8376507759094238,4,True
blue,0.6042089462280273,4,True
blue,0.6418397426605225,4,True
green,0.7728996276855469,4,True
yellow,1.2479920387268066,5,True
blue,0.7016482353210449,5,True
blue,0.7386717796325684,5,True
blue,0.6987268924713135,5,True
green,1.107084035873413,5,True
red,0.7374999523162842,5,True
yellow,1.108210802078247,6,True
blue,0.8344659805297852,6,True
blue,0.7069408893585205,6,True
blue,0.7287461757659912,6,True
green,0.8054101467132568,6,True
red,0.6653802394866943,6,True
blue,0.7080540657043457,6,True
yellow,1.01230788230896,7,True
blue,0.7740471363067627,7,True
blue,0.6386361122131348,7,True
blue,0.5701539516448975,7,True
green,0.7061207294464111,7,True
red,0.607302188873291,7,True
blue,0.6729750633239746,7,True
blue,0.6410880088806152,7,True
yellow,1.1112089157104492,8,True
blue,0.6688399314880371,8,True
blue,0.6003508567810059,8,True
blue,0.6039350032806396,8,True
green,0.7051341533660889,8,True
red,0.5989761352539062,8,True
blue,0.73077392578125,8,True
blue,0.642402172088623,8,True
blue,0.5684840679168701,8,True
yellow,1.1472887992858887,9,True
blue,0.7364580631256104,9,True
blue,0.6372559070587158,9,True
blue,0.6377320289611816,9,True
green,0.7022950649261475,9,True
red,0.6349530220031738,9,True
blue,0.7414219379425049,9,True
blue,0.6324076652526855,9,True
red,1.6468491554260254,9,False
