Event,Timestamp,Score,Correct
blue,0.8230998516082764,0,True
blue,0.8142070770263672,1,True
blue,0.4744901657104492,1,True
blue,0.6918370723724365,2,True
blue,0.4411308765411377,2,True
yellow,0.5073480606079102,2,True
blue,0.8600399494171143,3,True
blue,0.5070877075195312,3,True
yellow,0.5128281116485596,3,True
yellow,0.4409139156341553,3,True
blue,0.9924612045288086,4,True
blue,0.4421572685241699,4,True
yellow,0.4758620262145996,4,True
yellow,0.4748389720916748,4,True
red,0.5106019973754883,4,True
blue,1.1574223041534424,5,True
blue,0.5091619491577148,5,True
yellow,0.5081470012664795,5,True
yellow,0.5107669830322266,5,True
red,0.5438141822814941,5,True
red,0.4723780155181885,5,True
blue,1.1280817985534668,6,True
blue,0.5053889751434326,6,True
yellow,0.5762629508972168,6,True
yellow,0.5105910301208496,6,True
red,0.5767199993133545,6,True
red,0.5416209697723389,6,True
red,0.5101842880249023,6,True
blue,1.1286358833312988,7,True
blue,0.6453559398651123,7,True
yellow,0.6099672317504883,7,True
yellow,0.6453380584716797,7,True
red,0.6434698104858398,7,True
red,0.5073060989379883,7,True
red,0.545172929763794,7,True
blue,0.5430328845977783,7,True
blue,1.2634339332580566,8,True
blue,0.6489830017089844,8,True
yellow,0.6761629581451416,8,True
yellow,0.5809698104858398,8,True
red,0.5768182277679443,8,True
red,0.5426666736602783,8,True
red,0.512660026550293,8,True
blue,0.5047938823699951,8,True
green,0.4737861156463623,8,True
blue,3.2730000019073486,9,True
blue,0.5416018962860107,9,True
yellow,0.5447690486907959,9,True
yellow,0.5442490577697754,9,True
red,0.6103649139404297,9,True
red,0.5796661376953125,9,True
red,0.6419169902801514,9,True
blue,1.3553457260131836,9,True
green,0.6790690422058105,9,True
red,0.6107211112976074,9,True
blue,2.11332106590271,10,True
blue,0.5400183200836182,10,True
yellow,0.5773582458496094,10,True
yellow,0.611220121383667,10,True
red,0.5399680137634277,10,True
red,0.5404510498046875,10,True
red,0.5077779293060303,10,True
blue,0.5488288402557373,10,True
green,0.6146891117095947,10,True
blue,2.4772837162017822,10,False
green,1.6097769737243652,0,True
green,0.8273351192474365,1,True
blue,0.6417338848114014,1,True
green,1.0630772113800049,2,True
blue,0.6103827953338623,2,True
yellow,0.6143088340759277,2,True
green,0.6196727752685547,3,True
blue,0.6445751190185547,3,True
yellow,0.5767879486083984,3,True
blue,0.6130931377410889,3,True
green,0.9962570667266846,4,True
blue,0.6098499298095703,4,True
yellow,0.6094498634338379,4,True
blue,0.6106369495391846,4,True
green,0.6085879802703857,4,True
green,1.0282340049743652,5,True
blue,0.5425200462341309,5,True
yellow,0.5064249038696289,5,True
blue,0.5409297943115234,5,True
green,0.5466830730438232,5,True
green,0.43549180030822754,5,True
green,1.6060068607330322,6,True
blue,0.4748201370239258,6,True
yellow,0.540888786315918,6,True
blue,0.5088319778442383,6,True
green,0.5760481357574463,6,True
green,0.5105969905853271,6,True
blue,0.5132458209991455,6,True
green,1.876471757888794,7,True
blue,0.5748317241668701,7,True
yellow,0.579171895980835,7,True
blue,0.5403039455413818,7,True
green,0.6104171276092529,7,True
green,0.575690746307373,7,True
blue,0.5372130870819092,7,True
yellow,0.6134860515594482,7,True
green,1.1272876262664795,8,True
blue,0.5102519989013672,8,True
yellow,0.5071980953216553,8,True
blue,0.54056715965271,8,True
green,0.6090929508209229,8,True
green,0.5726897716522217,8,True
blue,0.5457320213317871,8,True
yellow,0.5798718929290771,8,True
blue,0.5750558376312256,8,True
green,1.0625171661376953,9,True
blue,0.575139045715332,9,True
yellow,0.5770528316497803,9,True
blue,0.5751550197601318,9,True
green,0.648151159286499,9,True
green,0.6099138259887695,9,True
blue,0.6759779453277588,9,True
yellow,0.5766909122467041,9,True
blue,0.642301082611084,9,True
blue,0.6393792629241943,9,True
green,0.891106128692627,10,True
blue,0.5430891513824463,10,True
yellow,0.5398287773132324,10,True
blue,0.6104779243469238,10,True
green,0.606600284576416,10,True
green,0.5424299240112305,10,True
blue,0.5415050983428955,10,True
yellow,0.5753731727600098,10,True
blue,0.5818960666656494,10,True
blue,0.5410909652709961,10,True
blue,0.43795108795166016,10,True
green,0.8253881931304932,11,True
blue,0.5098631381988525,11,True
yellow,0.5449120998382568,11,True
blue,0.508202075958252,11,True
green,0.5771420001983643,11,True
