Event,Timestamp,Score,Correct
yellow,0.9258902072906494,0,True
yellow,0.5589570999145508,1,True
green,0.5720019340515137,1,True
yellow,0.9550831317901611,2,True
green,0.5444169044494629,2,True
red,0.573253870010376,2,True
yellow,0.550407886505127,3,True
green,0.5431098937988281,3,True
red,0.5060970783233643,3,True
yellow,0.5474400520324707,3,True
yellow,1.6050660610198975,4,True
green,0.5770406723022461,4,True
red,0.5400948524475098,4,True
yellow,0.5422601699829102,4,True
green,0.5777802467346191,4,True
yellow,1.0288987159729004,5,True
green,0.47165608406066895,5,True
red,0.5397403240203857,5,True
yellow,0.5442850589752197,5,True
green,0.4724862575531006,5,True
blue,0.5040700435638428,5,True
yellow,2.1522319316864014,6,True
green,0.5423879623413086,6,True
red,0.5429470539093018,6,True
yellow,0.5715069770812988,6,True
green,0.5804507732391357,6,True
blue,0.5406839847564697,6,True
blue,0.6146769523620605,6,True
yellow,1.3622851371765137,7,True
green,0.5430638790130615,7,True
red,0.5435211658477783,7,True
yellow,0.6123991012573242,7,True
green,0.5737888813018799,7,True
blue,0.5750908851623535,7,True
blue,0.6069340705871582,7,True
green,0.6126179695129395,7,True
yellow,1.1266298294067383,8,True
green,0.5454878807067871,8,True
green,1.7999799251556396,8,False
yellow,0.993377685546875,0,True
yellow,0.5194330215454102,1,True
blue,0.5731551647186279,1,True
yellow,0.9217820167541504,2,True
blue,0.5082430839538574,2,True
green,0.5405449867248535,2,True
yellow,0.4794921875,3,True
blue,0.509101152420044,3,True
green,0.542229413986206,3,True
red,0.5413057804107666,3,True
yellow,0.8894350528717041,4,True
blue,0.5768749713897705,4,True
green,0.4436919689178467,4,True
red,0.474261999130249,4,True
yellow,0.43787598609924316,4,True
yellow,0.9568088054656982,5,True
blue,0.44272589683532715,5,True
green,0.5074560642242432,5,True
red,0.5071742534637451,5,True
yellow,0.509814977645874,5,True
red,0.5398478507995605,5,True
yellow,0.9266960620880127,6,True
blue,0.4717879295349121,6,True
green,0.5515520572662354,6,True
red,0.5049049854278564,6,True
yellow,0.5067861080169678,6,True
red,0.5099070072174072,6,True
blue,0.5104238986968994,6,True
yellow,1.157696008682251,7,True
blue,0.511225700378418,7,True
green,0.5743041038513184,7,True
red,0.577613115310669,7,True
yellow,0.5417752265930176,7,True
red,0.539268970489502,7,True
blue,0.5780658721923828,7,True
yellow,0.5749881267547607,7,True
yellow,1.1975700855255127,8,True
blue,0.505436897277832,8,True
green,0.5413119792938232,8,True
red,0.5421319007873535,8,True
yellow,0.6101319789886475,8,True
blue,2.373140811920166,8,False
green,1.1242859363555908,0,True
green,0.5167350769042969,1,True
blue,0.6071138381958008,1,True
green,0.9896469116210938,2,True
blue,0.5796053409576416,2,True
blue,0.5420210361480713,2,True
green,0.48313403129577637,3,True
blue,0.5434410572052002,3,True
blue,0.5437450408935547,3,True
red,0.5091750621795654,3,True
green,0.8225150108337402,4,True
blue,0.5385568141937256,4,True
blue,0.5423710346221924,4,True
red,0.5405988693237305,4,True
green,0.5426108837127686,4,True
green,1.298522710800171,5,True
blue,0.5432331562042236,5,True
blue,0.5747089385986328,5,True
red,0.6433148384094238,5,True
green,0.4720029830932617,5,True
green,0.578131914138794,5,True
green,1.6346838474273682,6,True
blue,0.4735851287841797,6,True
blue,0.6098289489746094,6,True
red,0.5418379306793213,6,True
green,0.6414279937744141,6,True
green,0.5762760639190674,6,True
blue,0.5770950317382812,6,True
green,1.0911211967468262,7,True
blue,0.5418491363525391,7,True
