Event,Timestamp,Score
yellow,3.2313530445098877,0
yellow,0.7500360012054443,1
green,0.8124427795410156,1
yellow,0.8561928272247314,2
green,0.5763630867004395,2
blue,0.5784671306610107,2
yellow,1.3595049381256104,3
green,0.5429329872131348,3
blue,0.8481340408325195,3
red,0.5098280906677246,3
yellow,0.853173017501831,4
green,0.4769580364227295,4
blue,0.544064998626709,4
red,0.5071930885314941,4
green,0.4396510124206543,4
yellow,1.4340641498565674,5
green,0.8483877182006836,5
blue,0.4743638038635254,5
red,0.6068010330200195,5
green,0.780623197555542,5
yellow,0.5823969841003418,5
yellow,1.3945870399475098,6
green,0.5066750049591064,6
blue,0.5091309547424316,6
red,0.576876163482666,6
green,0.4719107151031494,6
yellow,0.5384047031402588,6
blue,0.5410151481628418,6
yellow,1.5665490627288818,7
green,0.6115520000457764,7
blue,0.5441758632659912,7
red,0.6785659790039062,7
green,0.6134970188140869,7
yellow,0.6471643447875977,7
blue,1.5943398475646973,7
blue,0.6115448474884033,7
yellow,2.113353967666626,8
green,0.5435037612915039,8
blue,0.5099751949310303,8
red,0.5427110195159912,8
green,0.47432899475097656,8
yellow,0.5445139408111572,8
blue,0.6091771125793457,8
blue,0.474963903427124,8
green,0.5741140842437744,8
yellow,1.3261477947235107,9
green,0.47649216651916504,9
blue,0.4734327793121338,9
red,0.5071001052856445,9
green,0.44533300399780273,9
yellow,0.5399980545043945,9
blue,0.5755548477172852,9
blue,0.44150471687316895,9
green,0.7450828552246094,9
green,0.4404149055480957,9
yellow,2.0047049522399902,10
green,0.53873610496521,10
blue,0.5430090427398682,10
red,0.6472921371459961,10
green,0.7774317264556885,10
yellow,0.5759670734405518,10
blue,0.6123449802398682,10
blue,0.5802600383758545,10
green,0.6793239116668701,10
green,0.5433681011199951,10
yellow,0.8531110286712646,10
yellow,1.702021837234497,11
green,0.5752048492431641,11
blue,0.5768311023712158,11
red,0.6138412952423096,11
green,0.5753190517425537,11
yellow,0.6126821041107178,11
blue,0.7113583087921143,11
blue,0.578803300857544,11
green,0.6802971363067627,11
green,0.6462891101837158,11
yellow,0.6811349391937256,11
yellow,0.5738439559936523,11
yellow,2.075532913208008,12
green,0.7128109931945801,12
blue,0.575855016708374,12
red,0.7466580867767334,12
green,0.6093189716339111,12
yellow,0.5765120983123779,12
blue,0.646369218826294,12
blue,0.5425820350646973,12
green,0.7144389152526855,12
green,0.6413309574127197,12
yellow,0.7828400135040283,12
yellow,0.6455700397491455,12
green,1.086496114730835,12
yellow,2.078016996383667,13
green,0.47194600105285645,13
blue,0.5757770538330078,13
red,0.606173038482666,13
green,0.815194845199585,13
yellow,0.7481539249420166,13
blue,0.747528076171875,13
blue,0.5417349338531494,13
green,0.7147848606109619,13
green,0.6101911067962646,13
yellow,0.7109019756317139,13
yellow,0.6116127967834473,13
green,0.7471749782562256,13
blue,0.6440083980560303,13
yellow,1.6326239109039307,14
green,0.5422141551971436,14
blue,0.5084192752838135,14
red,0.5431728363037109,14
green,0.47277402877807617,14
yellow,0.5775949954986572,14
blue,1.2914812564849854,14
blue,0.6115891933441162,14
green,0.6092469692230225,14
green,0.6133050918579102,14
yellow,0.7146282196044922,14
yellow,0.6101617813110352,14
green,0.6803970336914062,14
blue,0.6096298694610596,14
red,0.6774630546569824,14
yellow,2.17236590385437,15
green,0.4752488136291504,15
blue,0.44217896461486816,15
red,0.506554126739502,15
green,0.5089108943939209,15
yellow,0.5406699180603027,15
blue,1.5322239398956299,15
blue,0.5095980167388916,15
green,0.576016902923584,15
green,0.54128098487854,15
yellow,1.2566370964050293,15
yellow,0.6080529689788818,15
green,0.6765360832214355,15
blue,0.6786057949066162,15
red,0.7134199142456055,15
blue,2.636263847351074,15
yellow,2.4551658630371094,16
green,2.2708868980407715,16
blue,0.47449398040771484,16
red,0.5073118209838867,16
green,0.438845157623291,16
yellow,0.44063496589660645,16
blue,0.5098330974578857,16
blue,0.44109225273132324,16
green,0.5793778896331787,16
green,0.4738912582397461,16
yellow,1.0156958103179932,16
yellow,0.5738649368286133,16
green,1.224748134613037,16
blue,0.5773413181304932,16
red,1.0858349800109863,16
blue,1.153074026107788,16
green,1.3208370208740234,16
yellow,2.3864471912384033,17
green,0.43584704399108887,17
blue,1.700355052947998,17
red,0.44379591941833496,17
green,3.2846200466156006,17
yellow,0.677342414855957,17
