Event,Timestamp,Score
green,19.717121124267578,0
green,0.8193399906158447,1
red,0.47722911834716797,1
green,1.765185832977295,2
red,0.4413151741027832,2
green,0.4416038990020752,2
green,0.9539446830749512,3
red,0.4410419464111328,3
green,0.44289731979370117,3
blue,0.44246888160705566,3
green,2.176546812057495,4
red,0.5761449337005615,4
green,0.9138467311859131,4
blue,0.7490251064300537,4
blue,0.4393458366394043,4
green,1.5988280773162842,5
red,0.47477197647094727,5
green,0.47655677795410156,5
blue,0.6792399883270264,5
blue,0.47598886489868164,5
green,0.5756320953369141,5
green,1.1247797012329102,6
red,0.44102025032043457,6
green,0.44098401069641113,6
blue,0.44080281257629395,6
blue,0.4390871524810791,6
green,0.5733051300048828,6
blue,0.5064949989318848,6
green,2.518442153930664,7
red,0.44146299362182617,7
green,0.4398961067199707,7
blue,0.47631311416625977,7
blue,0.47478485107421875,7
green,0.5429909229278564,7
blue,0.5087859630584717,7
yellow,0.7854061126708984,7
green,2.043951988220215,8
red,0.5082101821899414,8
green,0.4425380229949951,8
blue,0.5765576362609863,8
blue,0.442965030670166,8
green,0.6129000186920166,8
blue,0.913140058517456,8
yellow,0.647514820098877,8
blue,0.678706169128418,8
green,1.3640849590301514,9
red,0.7128429412841797,9
green,0.7772619724273682,9
blue,0.7130858898162842,9
blue,0.4766569137573242,9
green,1.3604607582092285,9
blue,0.5757629871368408,9
yellow,0.5094950199127197,9
blue,0.6773669719696045,9
blue,0.5739490985870361,9
green,1.2279160022735596,10
red,0.7793252468109131,10
green,0.7446990013122559,10
blue,0.6453280448913574,10
blue,0.7145648002624512,10
green,0.6782479286193848,10
blue,0.5412330627441406,10
yellow,0.6455128192901611,10
blue,0.6135129928588867,10
blue,0.710334062576294,10
blue,0.7805008888244629,10
green,2.448409080505371,11
red,0.6132948398590088,11
green,0.952427864074707,11
blue,0.7100570201873779,11
blue,0.542222261428833,11
green,0.7807378768920898,11
blue,0.6422741413116455,11
yellow,0.5764381885528564,11
blue,0.6102609634399414,11
blue,0.6449780464172363,11
blue,0.7803850173950195,11
red,0.816551923751831,11
green,1.7690181732177734,12
red,0.6412520408630371,12
green,0.5774807929992676,12
blue,0.7116448879241943,12
blue,0.880871057510376,12
green,0.6455087661743164,12
blue,0.47414088249206543,12
yellow,0.6096179485321045,12
blue,0.6096820831298828,12
blue,0.5764069557189941,12
