Event,Timestamp,Score,Correct
green,0.7484018802642822,0,True
green,0.6517150402069092,1,True
blue,0.5424330234527588,1,True
green,0.7925469875335693,2,True
blue,0.578110933303833,2,True
red,0.4725639820098877,2,True
green,2.17642879486084,3,True
blue,0.5062711238861084,3,True
red,0.5777332782745361,3,True
yellow,0.6115257740020752,3,True
green,3.334364175796509,4,True
blue,0.4409511089324951,4,True
red,0.4413120746612549,4,True
yellow,0.47609972953796387,4,True
red,0.5093729496002197,4,True
green,3.4948761463165283,5,True
blue,0.7087521553039551,5,True
red,0.5382270812988281,5,True
yellow,0.50990891456604,5,True
red,0.4738800525665283,5,True
blue,0.5379960536956787,5,True
green,3.637143135070801,6,True
blue,0.5695250034332275,6,True
red,0.7809669971466064,6,True
yellow,0.6405658721923828,6,True
red,0.7142159938812256,6,True
blue,0.677238941192627,6,True
yellow,0.7147660255432129,6,True
green,2.0027530193328857,7,True
blue,0.5096659660339355,7,True
red,0.5728907585144043,7,True
yellow,1.5655930042266846,7,True
red,0.5427403450012207,7,True
blue,0.4735841751098633,7,True
yellow,0.7451846599578857,7,True
red,0.6083087921142578,7,True
green,2.311115026473999,8,True
blue,0.5747430324554443,8,True
red,0.6759390830993652,8,True
yellow,0.6470279693603516,8,True
red,0.7478499412536621,8,True
blue,0.70989990234375,8,True
yellow,0.6450090408325195,8,True
red,0.6427011489868164,8,True
blue,0.7102692127227783,8,True
green,1.735572099685669,9,True
blue,0.44066524505615234,9,True
red,0.5043108463287354,9,True
yellow,0.5775890350341797,9,True
red,1.186758279800415,9,True
blue,0.8506827354431152,9,True
yellow,0.4730188846588135,9,True
red,0.47524380683898926,9,True
blue,0.5098979473114014,9,True
yellow,1.3862619400024414,9,False
