Event,Timestamp,Score
green,2.412598133087158,0
green,1.394071102142334,1
red,0.4747130870819092,1
green,0.9852662086486816,2
red,1.2605688571929932,2
red,0.5076899528503418,2
green,1.1908559799194336,3
red,2.0697999000549316,3
red,0.5387420654296875,3
red,0.5772707462310791,3
green,0.8863122463226318,4
red,0.9815871715545654,4
red,0.6772780418395996,4
red,0.7137930393218994,4
red,0.7406432628631592,4
green,1.8051440715789795,5
red,0.8808929920196533,5
red,0.7102463245391846,5
red,0.883612871170044,5
red,1.2890570163726807,5
green,1.018409013748169,5
green,1.4313642978668213,6
red,0.7493302822113037,6
red,0.7129790782928467,6
red,0.9147720336914062,6
red,0.7810659408569336,6
green,0.7442569732666016,6
green,0.7139959335327148,6
green,1.190882921218872,7
red,1.4625990390777588,7
red,0.6423079967498779,7
red,0.8168020248413086,7
red,0.9149291515350342,7
green,1.0511877536773682,7
green,1.5303270816802979,7
green,1.906106948852539,7
green,2.3482000827789307,8
red,0.9449098110198975,8
red,0.7124333381652832,8
red,0.8536839485168457,8
red,1.0525991916656494,8
green,1.0552849769592285,8
green,0.8849771022796631,8
green,0.9481501579284668,8
green,1.053023099899292,8
green,2.006268262863159,9
red,0.7443089485168457,9
red,0.7145340442657471,9
red,0.7806649208068848,9
red,1.1490261554718018,9
green,1.3233118057250977,9
green,0.783693790435791,9
green,0.9499731063842773,9
green,2.377284049987793,9
yellow,1.4614531993865967,9
green,3.3051700592041016,10
red,1.5944561958312988,10
red,0.7476201057434082,10
red,0.8792228698730469,10
red,0.9856441020965576,10
green,1.0542268753051758,10
green,0.9468550682067871,10
green,0.984299898147583,10
green,1.118955135345459,10
yellow,0.9826440811157227,10
red,1.0181429386138916,10
green,2.6547398567199707,11
red,1.2564101219177246,11
red,0.7474348545074463,11
red,0.8478879928588867,11
red,0.9848670959472656,11
green,1.2205541133880615,11
green,0.9151716232299805,11
green,0.9180800914764404,11
green,1.0529530048370361,11
yellow,1.0497946739196777,11
red,1.2231950759887695,11
red,1.0156140327453613,11
green,3.614932060241699,12
red,0.9459991455078125,12
red,0.8470170497894287,12
red,0.9166030883789062,12
red,1.050980806350708,12
green,1.1908411979675293,12
green,0.8836710453033447,12
green,1.0532190799713135,12
green,1.049790859222412,12
yellow,0.9528839588165283,12
red,1.1537020206451416,12
red,1.152573823928833,12
yellow,1.5292258262634277,12
green,3.50148868560791,13
red,0.7467539310455322,13
red,0.6797151565551758,13
red,0.8158631324768066,13
red,0.8837680816650391,13
green,0.9162209033966064,13
green,0.780940055847168,13
green,0.8804531097412109,13
green,1.1211600303649902,13
yellow,1.2517142295837402,13
red,1.1890842914581299,13
red,1.0162320137023926,13
yellow,1.1228358745574951,13
green,1.6281521320343018,13
green,3.7397501468658447,14
red,0.849261999130249,14
red,0.7158620357513428,14
red,0.8831160068511963,14
red,1.1206481456756592,14
green,1.2571988105773926,14
green,0.7816269397735596,14
green,0.8146119117736816,14
green,0.9151859283447266,14
yellow,1.0542969703674316,14
red,1.052741289138794,14
red,1.0185210704803467,14
yellow,1.1194000244140625,14
green,1.7650680541992188,14
yellow,1.2556562423706055,14
green,3.8157522678375244,15
red,0.8131160736083984,15
red,0.7828569412231445,15
red,0.9490108489990234,15
red,1.1895930767059326,15
green,1.2575039863586426,15
green,0.779364824295044,15
green,0.8161327838897705,15
green,0.9520161151885986,15
yellow,0.9479548931121826,15
red,1.013643741607666,15
red,0.848067045211792,15
yellow,1.1202969551086426,15
green,1.1144838333129883,15
yellow,1.4303302764892578,15
red,1.2194302082061768,15
green,2.283503293991089,16
red,2.0679428577423096,16
red,0.6815991401672363,16
red,0.7412171363830566,16
red,0.7472968101501465,16
green,0.7836480140686035,16
green,0.7138137817382812,16
green,0.8090531826019287,16
green,1.0553548336029053,16
yellow,1.3209400177001953,16
red,0.8831491470336914,16
red,0.8487100601196289,16
yellow,1.0177059173583984,16
green,0.9180591106414795,16
yellow,0.9489758014678955,16
