Event,Timestamp,Score,Correct
red,0.6358699798583984,0,True
red,1.002485990524292,1,True
red,0.4303431510925293,1,True
red,1.067431926727295,2,True
red,0.6648530960083008,2,True
red,0.5624411106109619,2,True
red,0.6313521862030029,3,True
red,0.6635432243347168,3,True
red,0.5659539699554443,3,True
yellow,0.5246777534484863,3,True
red,0.537621021270752,4,True
red,0.4329490661621094,4,True
red,0.5350131988525391,4,True
yellow,0.4347529411315918,4,True
blue,0.43736910820007324,4,True
red,0.8040571212768555,5,True
red,0.4327569007873535,5,True
red,0.858025074005127,5,True
yellow,0.43208980560302734,5,True
blue,0.4136340618133545,5,True
yellow,0.46716809272766113,5,True
red,1.3395559787750244,6,True
red,0.4343569278717041,6,True
red,0.4365220069885254,6,True
yellow,0.5063507556915283,6,True
blue,0.43373703956604004,6,True
yellow,0.43291306495666504,6,True
blue,0.43318891525268555,6,True
red,0.9391312599182129,7,True
red,0.4366626739501953,7,True
red,0.43477487564086914,7,True
yellow,0.4358041286468506,7,True
blue,0.443681001663208,7,True
yellow,0.43323183059692383,7,True
blue,0.42726802825927734,7,True
yellow,0.4370460510253906,7,True
red,1.0413587093353271,8,True
red,0.4328739643096924,8,True
red,0.4336581230163574,8,True
yellow,0.4968738555908203,8,True
blue,0.43239402770996094,8,True
yellow,0.4333057403564453,8,True
blue,0.4352099895477295,8,True
yellow,0.49959397315979004,8,True
yellow,0.4313650131225586,8,True
red,1.6333580017089844,9,True
red,0.46367883682250977,9,True
red,0.46703600883483887,9,True
yellow,0.46453285217285156,9,True
blue,0.4337000846862793,9,True
yellow,0.5036349296569824,9,True
blue,0.43319010734558105,9,True
yellow,0.5315117835998535,9,True
yellow,0.537017822265625,9,True
yellow,0.43215274810791016,9,True
red,1.2760319709777832,10,True
red,0.43328213691711426,10,True
red,0.43337011337280273,10,True
yellow,0.5007429122924805,10,True
blue,0.4368250370025635,10,True
yellow,0.46469998359680176,10,True
blue,0.4336662292480469,10,True
yellow,0.5356762409210205,10,True
yellow,0.4652981758117676,10,True
yellow,0.46721601486206055,10,True
yellow,0.4669308662414551,10,True
red,1.07063889503479,11,True
red,0.46959710121154785,11,True
red,0.4320359230041504,11,True
yellow,0.5032682418823242,11,True
blue,0.43732309341430664,11,True
yellow,0.5021798610687256,11,True
blue,0.4693429470062256,11,True
yellow,0.5370690822601318,11,True
yellow,0.5363399982452393,11,True
yellow,0.5694677829742432,11,True
red,2.1210880279541016,11,False
