Event,Timestamp,Score
green,0.534959077835083,11
yellow,0.5677518844604492,11
red,0.6051352024078369,11
red,0.505544900894165,11
green,0.5711612701416016,11
yellow,0.9421899318695068,12
green,0.4977080821990967,12
green,0.571279764175415,12
yellow,0.46327996253967285,12
green,0.6762781143188477,12
green,0.5388720035552979,12
green,0.6072771549224854,12
green,0.6372721195220947,12
yellow,0.9418938159942627,12
red,0.5680031776428223,12
red,0.5413699150085449,12
green,0.5365722179412842,12
blue,0.4666712284088135,12
yellow,0.8769290447235107,13
green,0.5358483791351318,13
green,0.5381898880004883,13
yellow,0.7015321254730225,13
green,0.6070988178253174,13
green,0.5914161205291748,13
green,0.6024456024169922,13
green,0.6026468276977539,13
yellow,0.5724039077758789,13
red,1.1046397686004639,13
red,0.5061900615692139,13
green,0.6041088104248047,13
blue,1.0435199737548828,13
red,0.8765969276428223,13
yellow,0.8782801628112793,14
green,0.5013971328735352,14
green,0.4987199306488037,14
yellow,0.5360770225524902,14
green,0.5362949371337891,14
green,0.5381402969360352,14
green,0.6117160320281982,14
green,0.60807204246521,14
yellow,1.3119418621063232,14
red,0.6354007720947266,14
red,0.667816162109375,14
green,1.0408999919891357,14
blue,0.6056761741638184,14
red,0.7737271785736084,14
blue,0.9458560943603516,14
yellow,1.0770230293273926,15
green,0.5998902320861816,15
green,0.46428394317626953,15
yellow,0.5395631790161133,15
green,0.6768121719360352,15
green,0.5385830402374268,15
green,0.7010989189147949,15
green,0.5715780258178711,15
yellow,0.6432240009307861,15
red,0.7060558795928955,15
red,1.1699399948120117,15
green,0.7358989715576172,15
blue,0.5028669834136963,15
red,0.6706399917602539,15
blue,0.6085278987884521,15
yellow,0.7048158645629883,15
yellow,1.2458739280700684,16
green,0.7691068649291992,16
green,0.5001559257507324,16
yellow,0.5345218181610107,16
green,0.5039610862731934,16
green,0.5025179386138916,16
green,0.6039299964904785,16
green,0.4681680202484131,16
yellow,0.6065359115600586,16
red,0.638848066329956,16
red,0.5328118801116943,16
green,0.5699200630187988,16
blue,0.8020470142364502,16
red,0.56982421875,16
blue,0.536297082901001,16
yellow,0.6711769104003906,16
blue,0.5080990791320801,16
yellow,1.3551878929138184,17
green,0.5674412250518799,17
green,0.5006070137023926,17
yellow,0.5349302291870117,17
green,0.6043670177459717,17
green,0.46853184700012207,17
green,0.6057400703430176,17
green,0.6046550273895264,17
yellow,1.1817803382873535,17
red,0.6038639545440674,17
red,0.4329550266265869,17
green,0.5002501010894775,17
blue,0.5019550323486328,17
red,0.5396168231964111,17
blue,0.6066348552703857,17
yellow,0.7773830890655518,17
blue,0.7114729881286621,17
blue,0.5708520412445068,17
yellow,0.7412221431732178,18
green,0.6080608367919922,18
green,0.4700160026550293,18
yellow,0.5357489585876465,18
green,0.538938045501709,18
green,0.5714309215545654,18
green,0.5356688499450684,18
green,0.5414831638336182,18
yellow,0.5020649433135986,18
red,0.5011310577392578,18
red,0.5366678237915039,18
green,0.5725629329681396,18
blue,0.46767306327819824,18
red,0.5366470813751221,18
blue,0.5711290836334229,18
yellow,0.7024908065795898,18
blue,0.5416238307952881,18
blue,0.5727729797363281,18
red,0.5395090579986572,18
yellow,1.1803562641143799,19
green,0.5053901672363281,19
green,0.6030569076538086,19
yellow,0.5023448467254639,19
green,0.6007030010223389,19
green,0.6056802272796631,19
green,0.605025053024292,19
green,0.57094407081604,19
yellow,0.5025880336761475,19
red,0.5357398986816406,19
red,0.536797046661377,19
green,0.5673632621765137,19
blue,0.8393969535827637,19
red,0.7728393077850342,19
blue,1.4880821704864502,19
yellow,0.7050879001617432,19
blue,0.6349151134490967,19
blue,0.6368649005889893,19
red,0.5714311599731445,19
blue,0.6165051460266113,19
yellow,1.181596040725708,20
green,0.5355310440063477,20
green,0.5058798789978027,20
yellow,0.5025458335876465,20
green,0.6042251586914062,20
green,0.6074318885803223,20
green,0.603430986404419,20
green,0.5737509727478027,20
yellow,0.5351381301879883,20
red,0.5720109939575195,20
red,0.5001609325408936,20
green,0.4711780548095703,20
blue,0.6379420757293701,20
red,1.6134960651397705,20
blue,0.5711879730224609,20
yellow,1.009742021560669,20
blue,0.6724369525909424,20
blue,0.6419939994812012,20
red,0.6030459403991699,20
blue,0.6377182006835938,20
green,0.5703301429748535,20
yellow,1.4192700386047363,21
green,0.6038510799407959,21
green,0.4390990734100342,21
yellow,0.5699429512023926,21
green,0.5733129978179932,21
green,0.5688169002532959,21
green,0.674811840057373,21
blue,2.089103937149048,0
blue,0.5431759357452393,1
green,0.43304896354675293,1
blue,0.8766720294952393,2
green,0.4387540817260742,2
green,0.4354848861694336,2
blue,1.488703966140747,3
green,0.5340540409088135,3
green,0.4380378723144531,3
blue,0.5037510395050049,3
blue,1.041313886642456,4
green,0.539207935333252,4
green,0.4682028293609619,4
blue,0.5002169609069824,4
green,0.5036029815673828,4
blue,0.9447059631347656,5
green,0.5705869197845459,5
green,0.5705296993255615,5
blue,0.5018899440765381,5
green,0.6355340480804443,5
green,0.4745299816131592,5
blue,0.9412641525268555,6
green,0.568303108215332,6
green,0.5369391441345215,6
blue,0.5734829902648926,6
green,0.5719609260559082,6
green,0.5721790790557861,6
green,0.6057929992675781,6
blue,1.146101951599121,7
green,0.5280330181121826,7
green,0.5334789752960205,7
blue,0.5049216747283936,7
green,0.638085126876831,7
green,0.5394079685211182,7
green,0.5343010425567627,7
blue,0.5708296298980713,7
blue,0.709507942199707,8
green,0.60746169090271,8
green,0.4992227554321289,8
blue,0.5670039653778076,8
green,0.6079611778259277,8
green,0.6050980091094971,8
green,0.6055059432983398,8
blue,0.4998750686645508,8
yellow,0.574998140335083,8
blue,0.9381029605865479,9
green,0.6376078128814697,9
green,0.5368452072143555,9
blue,0.5704262256622314,9
green,0.6412270069122314,9
green,0.6083142757415771,9
green,0.6018960475921631,9
blue,0.6395561695098877,9
yellow,0.6705830097198486,9
yellow,0.6030540466308594,9
blue,1.3724069595336914,10
green,0.603734016418457,10
green,0.636674165725708,10
blue,0.5028080940246582,10
green,0.6053152084350586,10
green,0.6000711917877197,10
green,0.5679450035095215,10
blue,0.5673468112945557,10
yellow,0.5680668354034424,10
yellow,0.5991227626800537,10
blue,0.64046311378479,10
blue,1.0777618885040283,11
green,0.6035528182983398,11
green,0.5397517681121826,11
blue,0.5642807483673096,11
green,0.6025419235229492,11
green,0.5715503692626953,11
green,0.6371779441833496,11
blue,0.7034280300140381,11
yellow,0.6731040477752686,11
yellow,0.5692300796508789,11
blue,0.5385239124298096,11
green,0.6371438503265381,11
blue,1.2446463108062744,12
green,0.6699872016906738,12
green,0.46558690071105957,12
blue,0.6025879383087158,12
green,0.5732872486114502,12
green,0.6359198093414307,12
green,0.6063859462738037,12
blue,0.5018789768218994,12
yellow,0.6370251178741455,12
yellow,0.6399121284484863,12
blue,0.6767401695251465,12
green,0.9371979236602783,12
yellow,0.703056812286377,12
blue,0.7107889652252197,13
green,0.8732070922851562,13
green,0.5689709186553955,13
blue,0.5383968353271484,13
green,0.6702280044555664,13
green,0.6039960384368896,13
green,0.572606086730957,13
blue,0.5341119766235352,13
yellow,0.6400270462036133,13
yellow,0.5354938507080078,13
blue,0.6314659118652344,13
green,0.6339318752288818,13
yellow,0.5323350429534912,13
blue,0.6363317966461182,13
blue,0.909019947052002,14
green,0.6424248218536377,14
green,0.5045268535614014,14
blue,0.5689871311187744,14
green,0.604111909866333,14
green,0.6056649684906006,14
green,0.6038830280303955,14
blue,0.6039061546325684,14
yellow,0.6344609260559082,14
yellow,0.5652449131011963,14
blue,0.5396897792816162,14
green,0.6022958755493164,14
yellow,0.6095120906829834,14
blue,0.6071071624755859,14
blue,0.5369338989257812,14
blue,0.9690999984741211,15
green,0.6392481327056885,15
green,0.5401010513305664,15
blue,0.5736656188964844,15
green,0.5733819007873535,15
green,0.6345281600952148,15
green,0.638314962387085,15
blue,0.5377869606018066,15
yellow,0.6087257862091064,15
yellow,0.6047089099884033,15
blue,1.6110820770263672,15
green,0.5661559104919434,15
yellow,0.6027040481567383,15
blue,0.7782368659973145,15
blue,0.6297569274902344,15
blue,0.6371912956237793,15
blue,1.0437030792236328,16
green,0.570652961730957,16
green,0.5026957988739014,16
blue,0.5726709365844727,16
green,0.6380410194396973,16
green,0.6058728694915771,16
green,0.6041140556335449,16
blue,1.076955795288086,16
yellow,0.6075029373168945,16
yellow,0.6000690460205078,16
blue,0.9388480186462402,16
green,0.6370019912719727,16
yellow,0.5389139652252197,16
blue,0.6745479106903076,16
blue,0.6062519550323486,16
blue,0.668717622756958,16
blue,1.0428249835968018,16
blue,1.2143149375915527,17
green,0.6705210208892822,17
green,0.46224284172058105,17
blue,0.7408111095428467,17
green,0.6395177841186523,17
green,0.5023980140686035,17
green,0.6418559551239014,17
blue,1.4087779521942139,17
yellow,0.6417090892791748,17
yellow,0.6679596900939941,17
blue,0.7337079048156738,17
green,1.0368692874908447,17
yellow,0.6349108219146729,17
blue,0.7385008335113525,17
blue,0.6076920032501221,17
blue,0.640312671661377,17
blue,0.6391253471374512,17
blue,0.5674431324005127,17
blue,2.153317928314209,18
green,0.6361391544342041,18
green,0.739670991897583,18
blue,0.6024651527404785,18
green,0.6417059898376465,18
green,0.6100878715515137,18
green,0.5704247951507568,18
blue,0.606813907623291,18
yellow,0.6066610813140869,18
yellow,0.5346939563751221,18
blue,0.606842041015625,18
green,0.5718488693237305,18
yellow,0.5716590881347656,18
blue,0.6440141201019287,18
blue,0.5390138626098633,18
blue,0.6724638938903809,18
blue,0.6059677600860596,18
blue,0.6034839153289795,18
green,0.6387078762054443,18
blue,1.0103728771209717,19
green,0.6742489337921143,19
green,0.5050239562988281,19
blue,0.5679428577423096,19
green,0.6779730319976807,19
green,0.6444671154022217,19
green,0.5704240798950195,19
blue,0.6062390804290771,19
yellow,0.6015119552612305,19
yellow,0.5706908702850342,19
blue,1.8847558498382568,19
green,0.5336360931396484,19
yellow,0.6025111675262451,19
blue,0.6698610782623291,19
blue,0.6375069618225098,19
blue,0.6678299903869629,19
blue,0.6381950378417969,19
blue,0.6662092208862305,19
green,1.040092945098877,19
green,0.5672268867492676,19
blue,2.287418842315674,20
green,0.6044480800628662,20
green,0.5001819133758545,20
blue,0.6400959491729736,20
green,0.6409609317779541,20
green,0.7019467353820801,20
green,0.6375417709350586,20
blue,0.5718200206756592,20
yellow,0.6416358947753906,20
yellow,0.6081788539886475,20
blue,0.7034139633178711,20
green,0.6375541687011719,20
yellow,0.6424760818481445,20
blue,0.6352860927581787,20
blue,0.6080729961395264,20
blue,0.6712849140167236,20
blue,0.6369321346282959,20
blue,0.6026391983032227,20
green,1.5433170795440674,20
green,0.6383869647979736,20
yellow,0.5706250667572021,20
blue,1.8607301712036133,21
green,0.8759548664093018,21
green,0.4716207981109619,21
blue,0.6055188179016113,21
green,0.709021806716919,21
green,0.5002858638763428,21
green,0.6034810543060303,21
blue,1.4419348239898682,21
yellow,0.6346559524536133,21
yellow,0.6074371337890625,21
blue,0.6029791831970215,21
green,0.6061749458312988,21
yellow,0.607100248336792,21
blue,0.8727931976318359,21
blue,0.6763250827789307,21
blue,0.6378788948059082,21
blue,0.6363897323608398,21
blue,0.6729660034179688,21
green,0.939471960067749,21
green,0.6052889823913574,21
yellow,0.5701501369476318,21
blue,0.5339791774749756,21
blue,1.9904160499572754,22
green,0.6725301742553711,22
green,0.5387372970581055,22
blue,0.6000149250030518,22
green,0.703941822052002,22
green,0.5719199180603027,22
green,0.6739649772644043,22
blue,0.6031179428100586,22
yellow,0.8712589740753174,22
yellow,0.5388920307159424,22
blue,0.8323972225189209,22
green,0.6321730613708496,22
yellow,0.6029129028320312,22
blue,0.6376872062683105,22
blue,0.6328787803649902,22
blue,0.6369080543518066,22
blue,0.6018581390380859,22
blue,0.5997488498687744,22
green,1.4162611961364746,22
green,0.636605978012085,22
yellow,0.7723870277404785,22
blue,0.8065762519836426,22
blue,0.7045679092407227,22
blue,2.2230730056762695,23
green,0.7760109901428223,23
green,0.6012070178985596,23
blue,0.5694699287414551,23
green,0.665604829788208,23
green,0.6388518810272217,23
green,0.6082837581634521,23
blue,0.6017279624938965,23
yellow,0.7041308879852295,23
yellow,0.5709331035614014,23
blue,0.5397677421569824,23
green,0.6683790683746338,23
yellow,0.602834939956665,23
blue,1.1724028587341309,23
blue,0.6713919639587402,23
blue,0.6410222053527832,23
blue,0.6406347751617432,23
blue,0.6360409259796143,23
green,1.181210994720459,23
green,0.6041519641876221,23
yellow,0.6394839286804199,23
blue,1.1766948699951172,23
blue,0.6718759536743164,23
yellow,0.6404478549957275,23
blue,3.262392997741699,24
green,0.640040397644043,24
green,0.6023640632629395,24
blue,0.634221076965332,24
green,0.6019682884216309,24
green,0.46862077713012695,24
green,0.6026649475097656,24
blue,0.571890115737915,24
yellow,1.074847936630249,24
yellow,0.5690910816192627,24
blue,0.6074450016021729,24
green,0.5728809833526611,24
yellow,0.6068642139434814,24
blue,0.6724739074707031,24
blue,0.6086831092834473,24
blue,0.6408681869506836,24
blue,0.6357300281524658,24
blue,0.570300817489624,24
green,0.8075201511383057,24
green,0.6389429569244385,24
yellow,0.6373331546783447,24
blue,0.669133186340332,24
blue,0.6700589656829834,24
yellow,0.7396111488342285,24
blue,0.5716791152954102,24
blue,2.6222591400146484,25
green,0.6401019096374512,25
green,0.5352520942687988,25
blue,0.5711948871612549,25
green,0.6188199520111084,25
green,0.6380329132080078,25
green,0.8408980369567871,25
blue,0.5727939605712891,25
yellow,0.601876974105835,25
yellow,0.5360357761383057,25
blue,0.6755750179290771,25
