Event,Timestamp,Score
green,0.6147339344024658,1
blue,0.439227819,1
green,0.5793976783752441,2
blue,0.4393031597137451,2
green,0.4749488830566406,2
green,0.7178640365600586,3
blue,0.4419691562652588,3
green,0.47408199310302734,3
yellow,0.4428439140319824,3
green,0.8200380802154541,4
blue,0.4404947757720947,4
green,0.4760303497314453,4
yellow,0.47487711906433105,4
blue,0.47481489181518555,4
green,0.9588391780853271,5
blue,0.44109320640563965,5
green,0.4770379066467285,5
yellow,0.5417320728302002,5
blue,0.47620105743408203,5
blue,0.5092587471008301,5
green,0.8180961608886719,6
blue,0.44021010398864746,6
green,0.4759788513183594,6
yellow,0.441561222,6
blue,0.47499704360961914,6
blue,0.5417451858520508,6
red,0.578099251,6
green,0.7868239879608154,7
blue,0.43265795707702637,7
green,0.44608616828918457,7
yellow,0.44121384620666504,7
blue,0.4403388500213623,7
blue,0.5091288089752197,7
red,0.4765167236328125,7
green,0.47542500495910645,7
green,1.769486904144287,8
blue,0.4368910789489746,8
green,0.4742550849914551,8
yellow,0.4757258892059326,8
blue,0.473675013,8
blue,0.5460028648376465,8
red,0.6755280494689941,8
green,0.5767920017242432,8
blue,0.5414068698883057,8
green,0.8891830444335938,9
blue,0.4381868839263916,9
green,0.5082409381866455,9
yellow,0.43938517570495605,9
blue,0.440187931,9
blue,0.4763171672821045,9
red,0.47453784942626953,9
green,0.43964195251464844,9
blue,0.4754910469055176,9
green,0.6086509227752686,9
green,1.2628209590911865,10
blue,0.44057273864746094,10
green,0.4751448631286621,10
yellow,0.43909311294555664,10
blue,0.47768712043762207,10
blue,0.5109219551086426,10
red,0.4406459331512451,10
green,0.47544288635253906,10
blue,0.4401519298553467,10
green,0.5098598003387451,10
red,0.43958401679992676,10
green,1.4680991172790527,11
blue,0.44340085983276367,11
green,0.43827009201049805,11
yellow,0.4427149295806885,11
blue,0.44113898277282715,11
blue,0.4769401550292969,11
red,0.47246813774108887,11
green,0.47626185417175293,11
blue,0.5079853534698486,11
green,0.5452017784118652,11
red,0.47583913803100586,11
green,0.47296786308288574,11
green,1.125981330871582,12
blue,0.43992185592651367,12
green,0.4755690097808838,12
yellow,0.4383280277252197,12
blue,0.43845200538635254,12
blue,0.4730510711669922,12
red,0.47789812088012695,12
green,0.47066283226013184,12
blue,0.47216010093688965,12
green,0.5085568428039551,12
red,0.443314791,12
green,0.4404439926147461,12
yellow,0.4765191078186035,12
green,1.0896799564361572,13
blue,0.4404292106628418,13
green,0.4759807586669922,13
yellow,0.4756960868835449,13
blue,0.44173598289489746,13
blue,0.4750196933746338,13
red,0.47563695907592773,13
green,0.4409921169281006,13
blue,0.4418642520904541,13
green,0.4738481044769287,13
red,0.4738168716430664,13
green,0.47482800483703613,13
yellow,0.4414691925048828,13
green,0.4728279113769531,13
green,1.2969770431518555,14
blue,0.4430830478668213,14
green,0.43874096870422363,14
yellow,0.43894505500793457,14
blue,0.44149303436279297,14
blue,0.4396378993988037,14
red,0.4408087730407715,14
green,0.4389162063598633,14
blue,0.44049882888793945,14
green,0.47475409507751465,14
red,0.4403090476989746,14
green,0.44159698486328125,14
yellow,0.4415280818939209,14
green,0.47353076934814453,14
green,0.6114521026611328,14
green,1.3293588161468506,15
blue,0.4402129650115967,15
green,0.47408485412597656,15
yellow,0.4415926933288574,15
blue,0.4419388771057129,15
blue,0.4409139156341553,15
red,0.44069981575012207,15
green,0.4417879581451416,15
blue,0.4409499168395996,15
green,0.8169491291046143,15
red,0.4414181709289551,15
green,0.5063958168029785,15
yellow,0.441709042,15
green,0.47756314277648926,15
green,0.4750971794128418,15
green,0.47342777252197266,15
green,1.6664729118347168,16
blue,0.4399240016937256,16
green,0.4395029544830322,16
yellow,0.5090067386627197,16
blue,0.4412558078765869,16
blue,0.44164514541625977,16
red,0.5062084197998047,16
green,0.4748532772064209,16
blue,0.443911076,16
green,0.4399850368499756,16
red,0.44167399406433105,16
green,0.47374510765075684,16
yellow,0.4757378101348877,16
green,0.47443270683288574,16
green,0.5107011795043945,16
green,0.8498528003692627,16
yellow,0.44103193283081055,16
green,1.7362663745880127,17
blue,0.4405691623687744,17
green,0.4416079521179199,17
yellow,0.4401559829711914,17
blue,0.4437689781188965,17
blue,0.4735889434814453,17
red,0.44188690185546875,17
green,0.4372518062591553,17
blue,0.44223594665527344,17
green,0.4408149719238281,17
red,0.4404480457305908,17
green,0.4759960174560547,17
yellow,2.1718268394470215,17
green,0.47322797775268555,17
green,0.5452768802642822,17
green,0.6096718311309814,17
yellow,0.44089698791503906,17
red,0.44249701499938965,17
green,1.3290491104125977,18
blue,0.4403390884399414,18
green,0.47394824028015137,18
yellow,2.1785049438476562,18
blue,0.4411797523498535,18
blue,0.5454351902008057,18
red,0.44231200218200684,18
green,0.44136691093444824,18
blue,0.4414350986480713,18
green,0.441694975,18
red,0.4379079341888428,18
green,0.4426920413970947,18
yellow,1.3930439949035645,18
green,0.4395136833190918,18
green,0.5449090003967285,18
green,0.780825138,18
yellow,0.4410700798034668,18
red,0.44032716751098633,18
blue,0.545100212,18
green,1.7755062580108643,19
blue,0.43789100646972656,19
green,0.4418051242828369,19
yellow,0.5065832138061523,19
blue,0.44384121894836426,19
blue,0.5080928802490234,19
