Event,Timestamp,Score
red,1.0260870456695557,0
red,1.2312238216400146,1
yellow,0.47652506828308105,1
red,1.1922821998596191,2
yellow,0.4382808208465576,2
blue,0.44132399559020996,2
red,1.0554440021514893,3
yellow,0.4394707679748535,3
blue,0.4416677951812744,3
red,0.5399670600891113,3
red,0.9579436779022217,4
yellow,0.47141098976135254,4
blue,0.4373331069946289,4
red,0.5760989189147949,4
red,0.5103030204772949,4
red,0.7537033557891846,5
yellow,0.441943883895874,5
blue,0.4404418468475342,5
red,0.4734318256378174,5
red,0.4426240921020508,5
blue,0.5379230976104736,5
red,0.9947249889373779,6
yellow,0.5086898803710938,6
blue,0.47483396530151367,6
red,0.5100317001342773,6
red,0.57576584815979,6
blue,0.43877696990966797,6
red,0.44043612480163574,6
red,1.4328281879425049,7
yellow,1.0890469551086426,7
blue,0.4745190143585205,7
red,0.5422441959381104,7
red,0.7796740531921387,7
blue,0.5779991149902344,7
red,0.5115678310394287,7
red,0.54335618019104,7
red,1.2306458950042725,8
yellow,0.4371950626373291,8
blue,0.437946081161499,8
red,0.5107231140136719,8
red,0.47496700286865234,8
blue,0.5766956806182861,8
red,0.5465898513793945,8
red,0.47142601013183594,8
red,0.44092798233032227,8
red,1.1258652210235596,9
yellow,0.44397401809692383,9
blue,0.43870115280151367,9
red,0.441450834274292,9
red,0.44063377380371094,9
blue,0.4420630931854248,9
red,0.44083213806152344,9
red,0.4388999938964844,9
red,0.43866896629333496,9
red,0.441195011138916,9
red,1.1291162967681885,10
yellow,0.4424629211425781,10
blue,0.4404311180114746,10
red,0.43895411491394043,10
red,1.2554476261138916,10
blue,0.47458410263061523,10
red,0.4429152011871338,10
red,0.441802978515625,10
red,0.5391528606414795,10
