Event,Timestamp,Score,Correct
green,0.8930208683013916,0,TRUE
green,0.4816000461578369,1,TRUE
yellow,0.5396969318389893,1,TRUE
green,0.9572889804840088,2,TRUE
yellow,0.5090067386627197,2,TRUE
yellow,0.5080320835113525,2,TRUE
green,0.5185971260070801,3,TRUE
yellow,0.6118547916412354,3,TRUE
yellow,0.5050013065338135,3,TRUE
blue,0.5757336616516113,3,TRUE
green,0.924968958,4,TRUE
yellow,0.4718291759490967,4,TRUE
yellow,0.5106911659240723,4,TRUE
blue,0.4716968536376953,4,TRUE
blue,0.5084168910980225,4,TRUE
green,0.48395800590515137,5,TRUE
yellow,0.4737541675567627,5,TRUE
yellow,0.5415887832641602,5,TRUE
blue,0.6130051612854004,5,TRUE
blue,0.5400381088256836,5,TRUE
green,0.5070512294769287,5,TRUE
green,0.923760176,6,TRUE
yellow,0.5087277889251709,6,TRUE
yellow,0.5420160293579102,6,TRUE
blue,0.5408740043640137,6,TRUE
blue,0.5762162208557129,6,TRUE
green,0.5399560928344727,6,TRUE
blue,0.5099802017211914,6,TRUE
green,0.6182119846343994,7,TRUE
yellow,0.5078058242797852,7,TRUE
yellow,0.5080058574676514,7,TRUE
blue,0.4737730026245117,7,TRUE
blue,0.5776357650756836,7,TRUE
green,0.47870731353759766,7,TRUE
blue,0.5084121227264404,7,TRUE
green,0.5390229225158691,7,TRUE
green,1.0597140789031982,8,TRUE
yellow,0.5083611011505127,8,TRUE
yellow,0.6066842079162598,8,TRUE
blue,0.5120029449462891,8,TRUE
blue,0.6447439193725586,8,TRUE
green,0.5087018013000488,8,TRUE
blue,0.5112619400024414,8,TRUE
green,0.6081931591033936,8,TRUE
green,0.5077052116394043,8,TRUE
green,1.0256271362304688,9,TRUE
yellow,0.472761869,9,TRUE
yellow,0.5450570583343506,9,TRUE
blue,0.505504847,9,TRUE
blue,0.5448329448699951,9,TRUE
green,0.7780249118804932,9,TRUE
blue,1.0889642238616943,9,TRUE
green,0.5464122295379639,9,TRUE
green,0.6067228317260742,9,TRUE
yellow,0.510199785,9,TRUE
green,1.4014761447906494,10,TRUE
yellow,0.5081920623779297,10,TRUE
yellow,0.47290897369384766,10,TRUE
blue,0.5388143062591553,10,TRUE
blue,0.5066211223602295,10,TRUE
green,0.5077798366546631,10,TRUE
blue,0.47547483444213867,10,TRUE
green,0.5745871067047119,10,TRUE
green,0.5444889068603516,10,TRUE
yellow,0.4748420715332031,10,TRUE
red,0.5433840751647949,10,TRUE
green,2.182497024536133,11,TRUE
blue,1.352992057800293,11,FALSE
,,,
,,,
,,,
,,,
,,,
,,,
