Event,Timestamp,Score,Correct
red,1.279388189315796,0,True
red,1.0770361423492432,1,True
red,0.533898115158081,1,True
red,0.8452248573303223,2,True
red,0.5017201900482178,2,True
yellow,0.47037577629089355,2,True
red,0.71219801902771,3,True
red,0.5015089511871338,3,True
yellow,0.46390199661254883,3,True
yellow,0.5062747001647949,3,True
red,0.9733591079711914,4,True
red,0.5388216972351074,4,True
yellow,0.5332558155059814,4,True
yellow,0.5325748920440674,4,True
red,0.43697690963745117,4,True
red,0.9096288681030273,5,True
red,0.5699131488800049,5,True
yellow,0.5685598850250244,5,True
yellow,0.5750970840454102,5,True
red,0.5365183353424072,5,True
red,0.5392110347747803,5,True
red,1.049225091934204,6,True
red,0.5719428062438965,6,True
yellow,0.5508458614349365,6,True
yellow,0.5697050094604492,6,True
red,0.5741820335388184,6,True
red,0.5048670768737793,6,True
green,0.5365817546844482,6,True
red,1.4185271263122559,7,True
red,0.5029287338256836,7,True
yellow,0.5708420276641846,7,True
yellow,0.5725669860839844,7,True
red,0.57234787940979,7,True
red,0.5721719264984131,7,True
green,0.5012657642364502,7,True
yellow,0.5033328533172607,7,True
red,0.8788812160491943,8,True
red,0.5733950138092041,8,True
yellow,0.5746688842773438,8,True
yellow,0.5701761245727539,8,True
red,0.5360751152038574,8,True
red,0.5382108688354492,8,True
green,0.6401989459991455,8,True
yellow,0.500532865524292,8,True
red,0.5013628005981445,8,True
red,1.2497220039367676,9,True
red,0.5696558952331543,9,True
yellow,0.6033651828765869,9,True
yellow,0.6029648780822754,9,True
red,0.567594051361084,9,True
red,0.5358679294586182,9,True
green,0.6029822826385498,9,True
yellow,0.5044150352478027,9,True
red,0.5682458877563477,9,True
green,0.6737139225006104,9,True
red,1.2760167121887207,10,True
red,0.5739359855651855,10,True
yellow,0.5684459209442139,10,True
yellow,0.5383739471435547,10,True
red,0.6387882232666016,10,True
red,0.5374038219451904,10,True
green,0.5119650363922119,10,True
yellow,0.5743408203125,10,True
red,0.5702440738677979,10,True
green,0.5114450454711914,10,True
blue,0.5031449794769287,10,True
red,0.9762980937957764,11,True
red,0.5405819416046143,11,True
yellow,0.5712690353393555,11,True
yellow,0.535362958908081,11,True
red,0.6379578113555908,11,True
red,0.5372569561004639,11,True
green,0.6062500476837158,11,True
yellow,0.5374479293823242,11,True
red,0.607161283493042,11,True
green,0.6049888134002686,11,True
blue,0.5438692569732666,11,True
yellow,0.5381801128387451,11,True
red,1.416059970855713,12,True
red,0.6049668788909912,12,True
yellow,0.7048368453979492,12,True
yellow,0.601478099822998,12,True
red,0.5735471248626709,12,True
red,0.5710828304290771,12,True
green,0.9753842353820801,12,True
yellow,0.675806999206543,12,True
red,0.7044599056243896,12,True
green,0.5028469562530518,12,True
blue,0.4714241027832031,12,True
yellow,0.5384061336517334,12,True
red,0.7391362190246582,12,True
red,1.2448298931121826,13,True
red,0.5713338851928711,13,True
yellow,0.5377500057220459,13,True
yellow,0.6042721271514893,13,True
red,0.6745710372924805,13,True
red,0.5702059268951416,13,True
green,0.6751270294189453,13,True
yellow,0.8076663017272949,13,True
red,1.3742079734802246,13,True
green,0.8737227916717529,13,True
blue,0.7068178653717041,13,True
yellow,0.70306396484375,13,True
red,0.6389000415802002,13,True
red,0.6734180450439453,13,True
red,1.1109352111816406,14,True
red,0.5724570751190186,14,True
yellow,0.6008782386779785,14,True
yellow,0.5333037376403809,14,True
red,0.6643178462982178,14,True
red,0.5331389904022217,14,True
green,0.5300288200378418,14,True
yellow,0.6053900718688965,14,True
red,0.7659311294555664,14,True
green,0.564831018447876,14,True
blue,0.5308949947357178,14,True
yellow,0.6007490158081055,14,True
red,0.6728451251983643,14,True
red,0.6011180877685547,14,True
yellow,0.7376039028167725,14,True
red,1.3830950260162354,15,True
red,0.577070951461792,15,True
yellow,0.6038739681243896,15,True
yellow,0.5082669258117676,15,True
red,0.6690490245819092,15,True
red,0.6068258285522461,15,True
green,0.5387308597564697,15,True
yellow,0.5700440406799316,15,True
red,0.5364060401916504,15,True
green,0.5710291862487793,15,True
blue,0.5054328441619873,15,True
yellow,0.5986590385437012,15,True
red,0.6365139484405518,15,True
red,0.6375207901000977,15,True
yellow,0.5039238929748535,15,True
red,0.6080939769744873,15,True
red,1.3906660079956055,16,True
red,0.5375678539276123,16,True
yellow,0.5728781223297119,16,True
yellow,0.5746939182281494,16,True
red,0.6059410572052002,16,True
red,0.5716910362243652,16,True
green,0.5732378959655762,16,True
yellow,0.5744712352752686,16,True
red,0.6060822010040283,16,True
green,0.5707378387451172,16,True
blue,0.5054190158843994,16,True
yellow,0.5708308219909668,16,True
red,0.5987491607666016,16,True
red,0.6357169151306152,16,True
yellow,0.5708167552947998,16,True
red,0.6413030624389648,16,True
yellow,0.5679092407226562,16,True
red,1.5836091041564941,17,True
red,0.5347890853881836,17,True
yellow,0.7778398990631104,17,True
yellow,0.5376219749450684,17,True
red,0.6381239891052246,17,True
red,0.5062899589538574,17,True
green,0.6012580394744873,17,True
yellow,0.5731239318847656,17,True
red,0.6377992630004883,17,True
green,0.5348050594329834,17,True
blue,0.5351982116699219,17,True
yellow,0.6033163070678711,17,True
red,0.6394498348236084,17,True
red,0.5698249340057373,17,True
yellow,0.6346700191497803,17,True
red,0.6748459339141846,17,True
yellow,0.7446420192718506,17,True
red,0.7438888549804688,17,True
red,2.664440155029297,18,True
red,0.4340062141418457,18,True
yellow,0.6051959991455078,18,True
yellow,0.5700898170471191,18,True
red,0.640984058380127,18,True
red,0.5013530254364014,18,True
green,0.5695960521697998,18,True
yellow,0.6071240901947021,18,True
red,0.5371479988098145,18,True
green,0.5414528846740723,18,True
blue,0.6060740947723389,18,True
yellow,0.5711557865142822,18,True
red,0.7056379318237305,18,True
red,0.8430979251861572,18,True
yellow,0.6045989990234375,18,True
red,0.6366610527038574,18,True
yellow,0.6077620983123779,18,True
red,0.7432010173797607,18,True
red,0.7091898918151855,18,True
red,1.8891289234161377,19,True
red,0.602470874786377,19,True
yellow,0.6054589748382568,19,True
yellow,0.6330921649932861,19,True
red,0.8775408267974854,19,True
red,0.5372977256774902,19,True
green,0.6029551029205322,19,True
yellow,0.6082959175109863,19,True
red,0.7423141002655029,19,True
green,0.5725448131561279,19,True
blue,0.5710179805755615,19,True
yellow,0.6011021137237549,19,True
red,0.6384589672088623,19,True
red,0.5732700824737549,19,True
yellow,0.6037020683288574,19,True
red,0.7376270294189453,19,True
yellow,0.7424769401550293,19,True
red,0.7421162128448486,19,True
red,0.6738150119781494,19,True
yellow,0.6075642108917236,19,True
red,1.5192251205444336,20,True
red,0.6077587604522705,20,True
yellow,0.6032829284667969,20,True
yellow,2.418459177017212,20,True
red,0.73779296875,20,True
red,0.5696377754211426,20,True
green,0.610954999923706,20,True
yellow,0.6380870342254639,20,True
red,0.6352829933166504,20,True
green,0.6053817272186279,20,True
blue,0.60585618019104,20,True
yellow,0.6724388599395752,20,True
red,0.6418249607086182,20,True
red,0.5724689960479736,20,True
yellow,0.5672390460968018,20,True
red,0.5723788738250732,20,True
yellow,0.6055817604064941,20,True
red,1.005262851715088,20,True
red,0.9105441570281982,20,True
yellow,1.0450150966644287,20,True
red,1.1778008937835693,20,True
red,0.40990710258483887,21,True
red,3.7094199657440186,21,True
