Event,Timestamp,Score,Correct
blue,0.5041711330413820,0,TRUE
blue,1.0113871097564700,1,TRUE
blue,0.4335007667541500,1,TRUE
blue,0.6077818870544430,2,TRUE
blue,0.4305291175842290,2,TRUE
yellow,0.4398798942565920,2,TRUE
blue,1.1407496929168700,3,TRUE
blue,0.5989639759063720,3,TRUE
yellow,0.4740009307861330,3,TRUE
yellow,0.5010056495666500,3,TRUE
blue,0.7750599384307860,4,TRUE
blue,0.4679830074310300,4,TRUE
yellow,0.5035839080810550,4,TRUE
yellow,0.4380607604980470,4,TRUE
yellow,0.43477678298950200,4,TRUE
blue,0.6415219306945800,5,TRUE
blue,0.43642497062683100,5,TRUE
yellow,0.5018069744110110,5,TRUE
yellow,0.43778181076049800,5,TRUE
yellow,0.4331390857696530,5,TRUE
yellow,0.47097086906433100,5,TRUE
blue,0.736799955368042,6,TRUE
blue,0.5337321758270260,6,TRUE
yellow,0.4380838871002200,6,TRUE
yellow,0.4365580081939700,6,TRUE
yellow,0.43903326988220200,6,TRUE
yellow,0.43533897399902300,6,TRUE
yellow,0.9767210483551030,6,TRUE
blue,0.8358058929443360,7,TRUE
blue,0.433758020401001,7,TRUE
yellow,0.435589075088501,7,TRUE
yellow,0.4388010501861570,7,TRUE
yellow,0.4388599395751950,7,TRUE
yellow,0.43774914741516100,7,TRUE
yellow,0.8083930015563970,7,TRUE
red,0.9362289905548100,7,TRUE
blue,1.405212163925170,8,TRUE
blue,0.43766283988952600,8,TRUE
yellow,0.6041626930236820,8,TRUE
yellow,0.4346730709075930,8,TRUE
yellow,0.5003402233123780,8,TRUE
yellow,0.4360370635986330,8,TRUE
yellow,0.8685534000396730,8,TRUE
red,0.607388973236084,8,TRUE
yellow,0.5756978988647460,8,TRUE
blue,0.9545619487762450,9,TRUE
blue,0.438931941986084,9,TRUE
yellow,0.43842601776123000,9,TRUE
yellow,0.4325852394104000,9,TRUE
yellow,0.4357621669769290,9,TRUE
yellow,0.43842601776123000,9,TRUE
yellow,0.437166690826416,9,TRUE
red,0.5727028846740720,9,TRUE
yellow,0.44087815284729000,9,TRUE
red,0.44028282165527300,9,TRUE
blue,0.9429590702056890,10,TRUE
blue,0.43869900703430200,10,TRUE
yellow,0.43652796745300300,10,TRUE
yellow,0.4369070529937740,10,TRUE
yellow,0.436572790145874,10,TRUE
yellow,0.44031381607055700,10,TRUE
yellow,0.43784070014953600,10,TRUE
red,0.43776631355285600,10,TRUE
yellow,0.43641018867492700,10,TRUE
red,0.4410400390625,10,TRUE
red,0.44132208824157700,10,TRUE
blue,0.607349157333374,11,TRUE
blue,0.5055398941040040,11,TRUE
yellow,0.4407072067260740,11,TRUE
yellow,0.43712496757507300,11,TRUE
yellow,0.4391498565673830,11,TRUE
yellow,0.43964529037475600,11,TRUE
yellow,0.4384949207305910,11,TRUE
red,0.4356272220611570,11,TRUE
yellow,0.4393031597137450,11,TRUE
red,0.43853211402893100,11,TRUE
red,0.43875575065612800,11,TRUE
green,0.8783721923828130,11,TRUE
blue,1.0863192081451400,12,TRUE
blue,0.4370238780975340,12,TRUE
yellow,0.43979477882385300,12,TRUE
yellow,0.4392130374908450,12,TRUE
yellow,0.4387691020965580,12,TRUE
yellow,0.4383869171142580,12,TRUE
yellow,0.4381890296936040,12,TRUE
red,0.43984103202819800,12,TRUE
yellow,0.4383971691131590,12,TRUE
red,0.43700098991394000,12,TRUE
red,0.43665122985839800,12,TRUE
green,0.434128999710083,12,TRUE
red,0.4396960735321050,12,TRUE
blue,1.1469860076904300,13,TRUE
blue,0.4370551109313970,13,TRUE
yellow,0.43480420112609900,13,TRUE
yellow,0.43718409538269000,13,TRUE
yellow,0.43962597846984900,13,TRUE
yellow,0.4359452724456790,13,TRUE
yellow,0.43699193000793500,13,TRUE
red,0.43671607971191400,13,TRUE
yellow,0.43463683128356900,13,TRUE
red,0.4365806579589840,13,TRUE
red,0.4385848045349120,13,TRUE
green,0.4391930103302000,13,TRUE
red,0.4350450038909910,13,TRUE
green,0.4352741241455080,13,TRUE
blue,0.8763749599456790,14,TRUE
blue,0.4396488666534420,14,TRUE
yellow,0.43801069259643600,14,TRUE
yellow,0.43729424476623500,14,TRUE
yellow,0.43911218643188500,14,TRUE
yellow,0.43826985359191900,14,TRUE
yellow,0.43923401832580600,14,TRUE
red,0.4387087821960450,14,TRUE
yellow,0.43854594230651900,14,TRUE
red,0.43912792205810500,14,TRUE
red,0.4414217472076420,14,TRUE
green,0.4390430450439450,14,TRUE
red,0.43634796142578100,14,TRUE
green,0.4352691173553470,14,TRUE
yellow,0.43369579315185500,14,TRUE
blue,0.9761109352111820,15,TRUE
blue,0.433758020401001,15,TRUE
yellow,0.43583011627197300,15,TRUE
yellow,0.4411158561706540,15,TRUE
yellow,0.44027018547058100,15,TRUE
yellow,0.4345412254333500,15,TRUE
yellow,0.4417569637298580,15,TRUE
red,0.4353060722351070,15,TRUE
yellow,0.4364206790924070,15,TRUE
red,0.4176909923553470,15,TRUE
red,0.43830108642578100,15,TRUE
green,0.43676209449768100,15,TRUE
yellow,1.2488250732421900,15,FALSE
