Event,Timestamp,Score
red,4.114053964614868,0
red,3.5977721214294434,1
green,1.6037356853485107,0
green,1.462498664855957,1
blue,0.6470768451690674,1
green,1.1950690746307373,2
blue,0.5416178703308105,2
red,0.576171875,2
green,1.5364511013031006,3
blue,0.6079230308532715,3
red,0.6094238758087158,3
yellow,0.7486999034881592,3
green,1.125873327255249,4
blue,0.6774580478668213,4
red,0.7126450538635254,4
yellow,0.6771299839019775,4
red,0.6431140899658203,4
green,1.668079137802124,5
blue,0.6450259685516357,5
red,0.6433000564575195,5
yellow,0.7817630767822266,5
red,0.9174070358276367,5
yellow,0.7830410003662109,5
green,1.261824131011963,6
blue,0.7448840141296387,6
red,0.7471401691436768,6
yellow,0.8140819072723389,6
red,0.8138039112091064,6
yellow,1.3595809936523438,6
blue,0.7450170516967773,6
green,1.3277802467346191,7
blue,0.6438069343566895,7
red,0.575387716293335,7
yellow,0.6769280433654785,7
red,0.7472121715545654,7
yellow,0.7459261417388916,7
blue,0.6452968120574951,7
red,0.6102490425109863,7
green,1.191499948501587,8
blue,0.643333911895752,8
red,0.5770628452301025,8
yellow,0.6760609149932861,8
red,0.6755669116973877,8
yellow,0.7813119888305664,8
blue,0.9846179485321045,8
red,0.8480618000030518,8
yellow,0.6473920345306396,8
green,2.2782390117645264,9
blue,0.9174158573150635,9
red,0.7774021625518799,9
yellow,0.8484270572662354,9
red,0.9499258995056152,9
yellow,1.222249984741211,9
blue,0.8771460056304932,9
red,0.9179489612579346,9
yellow,1.8014209270477295,9
blue,0.9499356746673584,9
green,1.5015921592712402,10
blue,0.614591121673584,10
red,0.6433749198913574,10
yellow,0.6781659126281738,10
red,0.6768388748168945,10
yellow,0.9177567958831787,10
blue,0.7078251838684082,10
red,0.6467869281768799,10
yellow,0.7128338813781738,10
blue,0.6806049346923828,10
yellow,0.8836269378662109,10
green,1.230950117111206,11
blue,0.6091010570526123,11
red,0.6453042030334473,11
yellow,0.645683765411377,11
red,0.6436560153961182,11
yellow,0.6796731948852539,11
blue,2.339358329772949,11
red,2.989633560180664,11
yellow,0.7146968841552734,11
blue,1.4598188400268555,11
yellow,0.9520149230957031,11
yellow,346.48298811912537,0
yellow,1.1567559242248535,1
green,0.5438048839569092,1
yellow,1.398292064666748,2
green,0.5069036483764648,2
yellow,0.5778400897979736,2
yellow,1.3268072605133057,3
green,0.5422539710998535,3
yellow,0.7814321517944336,3
red,1.3910059928894043,3
yellow,1.699218988418579,4
green,1.2559428215026855,4
yellow,1.6348929405212402,4
red,1.9700360298156738,4
green,0.6420590877532959,4
yellow,1.5971670150756836,5
green,0.7784430980682373,5
yellow,0.9498701095581055,5
red,1.1538300514221191,5
green,0.6459090709686279,5
green,0.5458309650421143,5
yellow,1.6021630764007568,6
green,0.710766077041626,6
yellow,0.8173229694366455,6
red,0.7423408031463623,6
green,0.7449939250946045,6
green,0.7148189544677734,6
blue,0.8829748630523682,6
yellow,1.4283359050750732,7
green,0.6421558856964111,7
yellow,0.7140889167785645,7
red,0.6124131679534912,7
green,0.7040801048278809,7
green,0.7836868762969971,7
blue,1.5966100692749023,7
yellow,2.2741520404815674,0
yellow,1.0207288265228271,1
yellow,0.5105416774749756,1
yellow,1.0584869384765625,2
yellow,0.6109209060668945,2
blue,0.5415129661560059,2
yellow,1.427948236465454,3
yellow,0.6121900081634521,3
blue,0.6444830894470215,3
blue,0.5789451599121094,3
yellow,2.585750102996826,4
yellow,0.5774869918823242,4
blue,0.609478235244751,4
blue,0.6103670597076416,4
green,0.5423517227172852,4
yellow,1.1261210441589355,5
yellow,0.5406661033630371,5
blue,0.6465189456939697,5
blue,0.5735650062561035,5
green,0.6453921794891357,5
green,0.5408391952514648,5
yellow,1.2621641159057617,6
yellow,0.61273193359375,6
blue,0.6090469360351562,6
blue,0.6092801094055176,6
green,0.6792678833007812,6
green,0.5761759281158447,6
blue,0.5762169361114502,6
yellow,1.5332107543945312,7
yellow,0.5774407386779785,7
blue,0.6782479286193848,7
blue,0.610877275466919,7
green,0.9151947498321533,7
green,0.677739143371582,7
blue,0.6456918716430664,7
red,0.6131088733673096,7
yellow,1.2306771278381348,8
yellow,0.6104230880737305,8
blue,0.6113431453704834,8
blue,0.6091413497924805,8
green,0.713205099105835,8
green,0.9845709800720215,8
blue,1.3921520709991455,8
red,0.6800358295440674,8
yellow,2.449528932571411,8
yellow,2.0094552040100098,9
yellow,0.5435748100280762,9
blue,0.6441302299499512,9
blue,0.6125392913818359,9
green,0.6725492477416992,9
green,0.6131021976470947,9
